Panong abalorio,Neutral,Labeled,
Dian ka tomogpa,Neutral,Labeled,
Tongod sa convent.,Neutral,Labeled,
Dai ka padakop,Positive,Labeled,
Kan magna muchacho,Neutral,Labeled,
Tyo mong padapkon,Negative,Labeled,
Si Padre Severino.,Neutral,Labeled,
Layog na daw pano,Neutral,Labeled,
Panong binordahan,Neutral,Labeled,
Tongod nin simbahan.,Positive,Labeled,
Kan mga sacristan,Neutral,Labeled,
Si Padre Juan.,Neutral,Labeled,
Ako Baga Ikos,Positive,Labeled,
Tukaw ako gilid,Positive,Labeled,
Di man ako saraw,Neutral,Labeled,
Pokpok ako sigid,Negative,Labeled,
Talon ako sirong,Neutral,Labeled,
Dungab ako orig,Negative,Labeled,
Panik ako kalap,Negative,Labeled,
Tikrag ako tubig.,Negative,Labeled,
Ako Baga Ayam,Positive,Labeled,
‘Ako baga ayam,Positive,Labeled,
Kilkil ako tulang,Negative,Labeled,
Di man ako ano,Neutral,Labeled,
‘Taga ako sundang.,Negative,Labeled,
Ako baga insik,Positive,Labeled,
Kakan ako lugaw,Positive,Labeled,
Sira ako tausi,Positive,Labeled,
Atot ako golpe.,Negative,Labeled,
"Saro, Dua, Tolo",Neutral,Labeled,
"Saro, dua , tolo,",Neutral,Labeled,
"Uyana man ako,",Positive,Labeled,
"Apat, lima, anom,",Neutral,Labeled,
Pirmeng sa giromdom,Positive,Labeled,
"Pito, walo, siam,",Neutral,Labeled,
"Uya ka sa daghan,",Positive,Labeled,
"Sampolo, kagsaro,",Neutral,Labeled,
Uya ka sa puso.,Positive,Labeled,
Halangkaw Na Daga,Positive,Labeled,
"Halangkaw na daga,",Positive,Labeled,
"O hababang lagnit,",Negative,Labeled,
"Aldaw na malipot,",Neutral,Labeled,
"Bulan na mainmit,",Neutral,Labeled,
"Sira na naglayog,",Positive,Labeled,
"Gamgam na nagrorip,",Positive,Labeled,
Malomoy na gapo.,Neutral,Labeled,
Ngonian na panahon,Neutral,Labeled,
Suwi an langit,Neutral,Labeled,
Kun nagooran,Neutral,Labeled,
Iyong nagsalihid,Neutral,Labeled,
An labing liwanag,Positive,Labeled,
Banaag nin langit.,Positive,Labeled,
Ako An Lalaki,Positive,Labeled,
Labi ka pusoan,Positive,Labeled,
Minsan an talapang,Neutral,Labeled,
Dai natatakotan,Positive,Labeled,
Iguang magkiniskinis,Neutral,Labeled,
Sa gilid nin dalan,Neutral,Labeled,
Minalokso ako,Neutral,Labeled,
Golpe an dalagan.,Negative,Labeled,
Sa kawayan tobo,Neutral,Labeled,
Dating namamari,Positive,Labeled,
Sa kamoteng loto,Positive,Labeled,
Aki pa man ako,Positive,Labeled,
Na makisomaro,Positive,Labeled,
Kumakan nin bahaw,Neutral,Labeled,
Dai napapaso.,Positive,Labeled,
Awit Nin Parasapna,Positive,Labeled,
May guitarra akong langka,Positive,Labeled,
Dara ko sa pagsapana,Neutral,Labeled,
Kun aboton akong tongka,Negative,Labeled,
Togtogon kong pungapunga.,Negative,Labeled,
May guitarra akong ogog,Positive,Labeled,
Dara ko paglabog,Positive,Labeled,
Kun aboton akong linog,Negative,Labeled,
Togtogon kong kilogkilog.,Negative,Labeled,
Kan Lunes Na Pagkaaga,Neutral,Labeled,
"Naggayak akong maglaya,",Neutral,Labeled,
"Banwit, pokot sakong dara",Neutral,Labeled,
‘Ta maninirang talaga.,Neutral,Labeled,
Pagrani sa baybay,Neutral,Labeled,
"Pokot samong ilinaylay,",Neutral,Labeled,
Dangan an kariribokan,Negative,Labeled,
Kan sirang kabalakidan.,Positive,Labeled,
"Kalasakas, tambolero",Neutral,Labeled,
"Tabadios man, guitarrero",Neutral,Labeled,
Tyong principal na gayo,Positive,Labeled,
An sira na tabangongo.,Neutral,Labeled,
‘An sira man na barika,Neutral,Labeled,
Tyong ginibong lavandera,Negative,Labeled,
Tasinda kun nagkukula,Neutral,Labeled,
Lulutaban nin otava.,Negative,Labeled,
‘An sira man na balaw,Neutral,Labeled,
Maraot an kangalean,Negative,Labeled,
Tasinda kun pagkakakan,Neutral,Labeled,
Maansap na baga sepal.,Negative,Labeled,
An kalayo an infierno,Neutral,Labeled,
An koron an purgatorio,Neutral,Labeled,
Sa tulak iyo an limbo,Negative,Labeled,
An orig iyo an portero.,Negative,Labeled,
Nagdudusa an puso ko,Negative,Labeled,
Lilingya man nin herak mo,Neutral,Labeled,
Dai ako nagpepensar,Neutral,Labeled,
Na ako mo pabayaan,Negative,Labeled,
Sa kinaban.,Positive,Labeled,
"Ay,ay,ay,ay, pobreng buhay",Negative,Labeled,
Haen ka na ngonian,Neutral,Labeled,
Na sakong kadamaydamay,Neutral,Labeled,
Daing iba ika sana,Positive,Labeled,
An maranga kan puso kong,Neutral,Labeled,
Nagdudusa.,Negative,Labeled,
Himatea baya ay neneng,Neutral,Labeled,
Kan saimong mata hilinga,Neutral,Labeled,
"Ining nagtitios, tios sanang tios",Negative,Labeled,
"Dae nin pag ontok, kun anong dahilan.",Negative,Labeled,
Por Dios baya neneng masde,Neutral,Labeled,
Kan saimong boot pensara,Neutral,Labeled,
An siring sa sako daeng,Neutral,Labeled,
Nanunundan kundi pagkamoot.,Positive,Labeled,
Pensarang marhay sa simong pagtorog,Neutral,Labeled,
Kun anong madatngan tawong namomoot,Neutral,Labeled,
Na odok sa boot na sa puso gikan.,Neutral,Labeled,
Ta minsan pa gayod ako ipagadan,Negative,Labeled,
Bilog kong pang hawak ipacuartezar mo,Negative,Labeled,
Sin poder remediar ay neneng,Neutral,Labeled,
Ta ika mawot ko.,Positive,Labeled,
Ranga sa pusong nagtitios,Neutral,Labeled,
Burak na sangkap nin hamot,Positive,Labeled,
Uya an buhay ko simo dolot,Positive,Labeled,
Lilingya nin pagkaherak,Neutral,Labeled,
Pusong namomoot.,Positive,Labeled,
Bitoon kang masoriaw,Positive,Labeled,
Sa diklom nin kabanggihan,Neutral,Labeled,
Magdalita kang tingrawan,Neutral,Labeled,
Puso kong nadidikloman.,Negative,Labeled,
Kun dai kang pagkaherak,Negative,Labeled,
Puso kong simo bihag,Positive,Labeled,
Ay mapapatimasang.,Positive,Labeled,
Maherak ka,Neutral,Labeled,
Neneng maherak ka,Neutral,Labeled,
Ako lilingyawon mo,Negative,Labeled,
Puso ko ginapos,Neutral,Labeled,
Kan kagayonan mo,Positive,Labeled,
Dimo pinahiro,Negative,Labeled,
Piniot mong gayo,Negative,Labeled,
Ano daw baga,Neutral,Labeled,
Sukat gibohon ko.,Neutral,Labeled,
An kagayonan mo,Positive,Labeled,
Sa bareta sana,Neutral,Labeled,
Puso ko nabihag,Positive,Labeled,
Dai ka pa nakita,Neutral,Labeled,
Ay orog na ngonian,Neutral,Labeled,
Kan mahiling ko na,Neutral,Labeled,
Puso kong nabihag,Positive,Labeled,
Danay sa pagdusa.,Negative,Labeled,
Hinanakit,Negative,Labeled,
Kun naaaraman ko,Neutral,Labeled,
Na ako pasinggon,Neutral,Labeled,
Manga pagkamoot,Positive,Labeled,
Pagboyoboyohon,Neutral,Labeled,
Nagpagibo ako,Neutral,Labeled,
Kotkot na hararom,Neutral,Labeled,
Magadan mabuhay,Neutral,Labeled,
Ako palolobong.,Negative,Labeled,
Dai mo ko ilobong,Positive,Labeled,
Sa sagrado ng daga,Neutral,Labeled,
Dian mo ako lobongan,Neutral,Labeled,
Sa tongod nin ventana,Neutral,Labeled,
Dimo ako tambonan,Neutral,Labeled,
Nin kadikit na daga,Neutral,Labeled,
Tyo mong itambon,Neutral,Labeled,
An saimong luha.,Negative,Labeled,
Ranga nin Puso,Positive,Labeled,
Ranga nin pusong nagtitios,Positive,Labeled,
Uya puso ko simo dolot,Positive,Labeled,
Lilingya nin pagkaherak,Positive,Labeled,
Luha sa mata nagdalahay,Negative,Labeled,
Huling ika an dahelan,Neutral,Labeled,
Pusong tagob nin kahaditan,Negative,Labeled,
Tawi man nin pagkaherak,Negative,Labeled,
Nama kun magadan.,Negative,Labeled,
Bitoon kang maliwanag,Positive,Labeled,
Sa diklom nin kabanggian,Neutral,Labeled,
Puso kong nadidikloman,Negative,Labeled,
Magdalita kang lilingyon,Neutral,Labeled,
Dai ka nin pagkaherak,Negative,Labeled,
Na ako mo pabayaan,Neutral,Labeled,
Mapungaw Palan,Positive,Labeled,
Mapungaw palan sa buhay,Positive,Labeled,
An may pigiisip,Neutral,Labeled,
Tunay sa puso,Positive,Labeled,
Dai nahahale,Neutral,Labeled,
Orog na kun ako,Neutral,Labeled,
‘Tagob nin paghadit,Positive,Labeled,
An manga recuerdos,Positive,Labeled,
Saiisip nabalik.,Neutral,Labeled,
Kun naroromdoman,Positive,Labeled,
Si pagsonodsonod,Neutral,Labeled,
Kan kita pa marhay,Neutral,Labeled,
Punal na matarom,Negative,Labeled,
Nasa puso daghan,Neutral,Labeled,
Dai nahahale,Negative,Labeled,
Sa pagkatiunay.,Neutral,Labeled,
Isipon Mo Sana,Neutral,Labeled,
Namomotan ta ka,Positive,Labeled,
Nganing minsan saen,Neutral,Labeled,
Dai malingaw ka,Positive,Labeled,
Sa simong pagtorog,Positive,Labeled,
Sa simong pagmata,Positive,Labeled,
Gabos na recuerdos,Neutral,Labeled,
Simo giromdoma.,Positive,Labeled,
Sa gabos na horas,Neutral,Labeled,
Antes kang matorog,Neutral,Labeled,
Sarong inagrangay,Neutral,Labeled,
Idolot sa Dios,Positive,Labeled,
Dangan isipon mo,Neutral,Labeled,
Sa rogaring mong boot,Positive,Labeled,
Kun gurugurano daw,Neutral,Labeled,
May pagkamoot.,Positive,Labeled,
"nagkakarigos an diyan sa maation na tubig ay naghuhuba na ini pinagkaakawatan na su sadiri niya, siring kaiyan",Negative,Labeled,
"kung minsan ngani, garu na ubak nin niyog maski ano an magibo niya basta palaen laen an itsura kan luuk",Negative,Labeled,
"kan magkonstrak nin simbahan duman sa nabua, dae pighiro su imahen ta pag pighihiro, igwa nagluluwas na mga halas",Negative,Labeled,
"katdo daang panahon, igwang lalaki na ang pangaran si juan.",Neutral,Labeled,
ang hanapbuhay niya mag gibo nin bakol para itinda.,Neutral,Labeled,
"sarong beses kan siya magsakat sa bukid para mangua nin kahoy, siya nakaagi sin kahoy na may tulo sanang sanga.",Neutral,Labeled,
"sa sarong sanga ang bunga uti sa sarong sanga ang bunga pula, duman naman sa sarong sanga, itom.",Neutral,Labeled,
"ngonyan, pigrisa niya si kahoy.",Neutral,Labeled,
ikahoy iniyo? nahiling niyang may mga kinakanan nin gamgam si bunga.,Negative,Labeled,
"maisip niya, kung ini ngaya nakakahilo, dai man kakakanon kan mga gamgam.",Neutral,Labeled,
namitan ko daw ngaya. enot na kinakan riya si bungang puti.,Neutral,Labeled,
talagang mahamis,Positive,Labeled,
pagkatapos niya pagkakan kang bungang puti ini man daw ngayang pula.,Neutral,Labeled,
"kuminua siya kan hinog, inubakan, saka kinakan.",Neutral,Labeled,
mahamis man,Positive,Labeled,
pagkakakan m juan naispan miyang maghabs na para mangus nin,Neutral,Labeled,
"sigibohon bakol.kan siya nagbaba,napangalas siya ta may sungay",Neutral,Labeled,
na siya! namroblema si juan kung pano na mahahali ang sungey,Negative,Labeled,
"riya. nap isispisip mi juan, na sabi daa kang mga gurang kung",Neutral,Labeled,
ano ang gintkanan kang helang iyo man lang makakabulong ang,Neutral,Labeled,
gimiboniya nagkuasiyang mga dahon kang kahoy na may tuo 3,Neutral,Labeled,
bat ibang klaseng bunga asin iginasgos nia sa puro kang sung.,Neutral,Labeled,
paghatapos man nanggad nawara si sungay na nagtubo sa payo niya,Positive,Labeled,
"pagkahiling no mampak, pagpara suntokon don rodrigo.",Negative,Labeled,
yamaan de amo komo maluya da naginbo,Negative,Labeled,
"yamaan gaposon iya sa kalbaryo,ipako do krus",Negative,Labeled,
tadtina yo opos panik do santa krus kuwintas.,Negative,Labeled,
ngaya among mata na tatade na yo krwintas mo.,Neutral,Labeled,
mapagmata ya don rodrigo pangala bumaoy.,Neutral,Labeled,
ngaya kaowintas ko kewelapahawason mo an dose higante,Neutral,Labeled,
pagkimat ya antimano ta yaonyo dose higant.,Neutral,Labeled,
dios ko gaya ano an nangyari kimo.,Negative,Labeled,
mala mo na niwang nakagapos ka pa daton kaglbohan ngaya ch nan kalaban ko.,Negative,Labeled,
yamaan ngaya an gusto ko,Neutral,Labeled,
sabihon entero banwaan nan mampaktonowon yamaangaboton yo,Neutral,Labeled,
"sta krus. habaran iyadaton a sana ngaya among, kam na ngaya",Negative,Labeled,
hahaa. pansabad. yo mga mampak ipinagsabad do kadagatan. sa,Negative,Labeled,
madaling sabi nabawi yayo asawa ya pagkakoko no kuwintas yo,Negative,Labeled,
rnasult yo balay ya palasyo do kadagatan. nasult yo tinampo,Neutral,Labeled,
pian do panogen ya pati yo a ipinagbo do magudang ya nasulit,Neutral,Labeled,
kin ano nangyari do pinagabolong mo ta an katubean baga nan,Neutral,Labeled,
"mga pinagabolong mo mga naenkanto, mga naibanan",Negative,Labeled,
"manay, an akos yaan ni susan",Neutral,Labeled,
ngaya manay santigwaron mo daw gaya ya boboy,Negative,Labeled,
amo ko na santigwaron,Negative,Labeled,
inagapan iya no pagkahulog.,Positive,Labeled,
"yamaan yo akos naga para sabi ni bo, abo ako.",Negative,Labeled,
"anro an pero yo bugaybo ko entero nagatindog, nogisog",Negative,Labeled,
"na no mata. pinagatonglon na ko. an sabi, pautay ka seton ata",Negative,Labeled,
"nagisog nano akos sabi ko, maray nganako nai rico ya akos",Negative,Labeled,
"thapag yarnoan. di amo, mages ni hahapeg no napkins na ho",Negative,Labeled,
ikamangyan. bogia ko na do aba. nahiling ko yo aso.,Negative,Labeled,
"entero ragaluyap. itong. aki, nagpaparasabi nin maray pa mgaya ko",Negative,Labeled,
magraan na bogona kaya pinaga para palimanlimanan no,Negative,Labeled,
magudang alalaki di tolos ipinabolong,Negative,Labeled,
ya ko pinagbobolong mo napaono na?,Negative,Labeled,
abo ngaya ko keton. ako ngani ikinaangot na. di ka man nganako,Negative,Labeled,
soy pigdotdoton. para nganako pig poasuwan ta sanay ka. ata,Negative,Labeled,
gaya abo ako. ya ano di ako nagintnd.paasuhan ko baga yo akos,Negative,Labeled,
"yaon nganakonoy, tapos na. krusan ko bag ata yo paghwas ko",Negative,Labeled,
"sana manay, entero ko pinangigirabo",Negative,Labeled,
si manay pina naaswang sa may irrigation. pinaaking sala sa oras,Negative,Labeled,
agom iyan kan tugang ko nasi felix.,Neutral,Labeled,
tinapalan lang yan.,Neutral,Labeled,
an tapal ikamyang iyan.,Neutral,Labeled,
pangontra talaga tyan bilog on dahon kaiyan,Positive,Labeled,
ipinagtatapal iyan sa bados para pangontra sa aswang.,Positive,Labeled,
igwa iyan ba ibang kolo.,Neutral,Labeled,
igwa kaiyan berde.,Positive,Labeled,
pero an pinakaepektibo iyo an pula pula talaga on pangontra.,Positive,Labeled,
"kun malala na an bados,bako na iyan an pinagagamit.",Negative,Labeled,
"tanganing dae malaglag an aki, saghud mapondo na an pagiugo asin an pagkulog kan tulak,",Positive,Labeled,
pnaghahaluannaiyan min dahon nin hap ska,Positive,Labeled,
"ikinudkod na niyog, pinaghahalo yan tapos sinusugba sa kalayo",Neutral,Labeled,
alagad dae dapat matutong,Neutral,Labeled,
"parawaras sa ngamin na kadunungan ag sa mga nagtututuro nangongorog,",Positive,Labeled,
silngan mo mga nagtuturo namo na agko pagkaboot,Positive,Labeled,
tawan sira sa orot,Positive,Labeled,
na bayubuan a isip namong lumbod,Positive,Labeled,
"ag ulaton su mga sadto ikog,",Positive,Labeled,
biyayaan a kanirang mga puso,Positive,Labeled,
"ta sira unang nagoogma kin kami nanggongorog,",Positive,Labeled,
ag nagpapakusog kin nanluluya a boot.,Positive,Labeled,
tawi sira sa maboot na pagpapaonod,Positive,Labeled,
ta bukong madali a agyan sa pagkakatood.,Neutral,Labeled,
paludabon a init ka kanirang boot,Neutral,Labeled,
"ta kalayo di na nagpapakaraba ka pagkaboot namo sa pagkatood,",Positive,Labeled,
tabangi sirang mabayad a kakayan ka lambang usad,Positive,Labeled,
ta.a pagtubod nira kanamo sa markang nakukuko orog pang magbat.,Positive,Labeled,
itanom kanda a halaga ka padagos na pagadal,Positive,Labeled,
"ta nagpapabayad adi na sa bagong kadunungan di kami nungka maandal,",Positive,Labeled,
paaruga sira na abuton a kinaudmaan,Positive,Labeled,
alangkaw man adi arog ka kanamong mga pangaturugan.,Neutral,Labeled,
bendisyonan su mga nagtututuro na nauna nang nagpatood,Positive,Labeled,
ta su gibo nira nagdadanay ag abot ngowan pigiirongog.,Positive,Labeled,
tugutan a liwanag ka kanimong paarog bangrawan a ngamin na mga nagtututuro,Positive,Labeled,
na magpatindog sa paagi ka kanirang rira,Neutral,Labeled,
na maboot sa paagi ka kanirang isip,Positive,Labeled,
na magiras sa paagi ka kanirang puso.,Positive,Labeled,
awot pa.,Neutral,Labeled,
dakula an saimong pisot,Positive,Labeled,
maseram talaga ang mga msingle mom,Positive,Labeled,
abo ko sa mga laspag na ya boray ta kadakol nakan nakadale,Negative,Labeled,
pinagtakrasan na naman su batag sadto uma ta ay,Negative,Labeled,
labi nang mga para taban yan dawa lubi lubi na sana di pinalampas,Negative,Labeled,
kinudkud na lukarun na niyog na ayo konting asin ang habu ko lang kaidtu so inuman na daud madiglumon pero gari hali sa ref ang tubig.,Positive,Labeled,
masiram daa nahiling ako ksn lola ko na pighahanawan ko kan sakung kamot.,Positive,Labeled,
"amo arog bga san my banggera tpos dulay yan ang gamit mi kadto nbagsakan nn paril ginaba nn bagyo diit depirencia ndamay kota c ttay ga buhok ,ga nawe sabi cn mga lolo at lola runot an dulay.",Neutral,Labeled,
aloyun na kung dae nakatana kaan,Negative,Labeled,
lani mi,Positive,Labeled,
magayonon ang caption so etong mantang pigbabasa naroromduman katong panahon arog man kami kaan buda mapapangirit sa hugot mo.ang dulay kato pigbabangluhan so aso kan ata nin paroy na binayo mas lalu masiram ang tubig.,Positive,Labeled,
ako so ayo lada at saka nagalanalana,Neutral,Labeled,
masiram baga ang linanot ni mamay,Positive,Labeled,
kasiram naman kan mirendalan ibos na kaibahan umuusok na kape kinagod na lobi nan kape,Positive,Labeled,
"iiyo tabi nakaon, mas marhay ung kinunut na pating lalo na medyo maharang saka nglalanalana sa leputok, ay siram sana",Positive,Labeled,
"lyan kan kalalayas mo , kua mo na ang hanap mo !",Negative,Labeled,
maraya ka pa !,Negative,Labeled,
lyong gayo,Positive,Labeled,
malagtok ang maluto kaya pig kaagan ki asin sa lokdo,Positive,Labeled,
siram kaan gutaan muda may karabasa,Positive,Labeled,
kanamit na sana kaan,Positive,Labeled,
"arog kami kaan kn mga daraga pa km, igwa ki suknong na pangatong, pag may nakasabat kmng soltero pig tatakpan mi kn samong kamot an samong kilikili,\",Positive,Labeled,
siram kang pangit bato mo pahagad ki kadikit lang sana,Positive,Labeled,
aw iyo! sigi daw pabakal ako kan doma!,Positive,Labeled,
pakidara igdi po sa manila harani ako sa crossing kan mandaluyong sarong kilong batag boda kamote.,Positive,Labeled,
totoo naman kmi 3 tapayan pang hugas hugas saka ssarong dulay inuman ta malipot ang tubig sa dulay may petromax kmi 3 man pero igwa man gasera pang magdamlag,Neutral,Labeled,
igwa man kmi pang bobon sa libod,Positive,Labeled,
hahaha ayos bagog saud kmi lukad at mais naglaog kmi sa rrs d kmi tgpansin ta malapokon su tsinelas me iluas ni paderes su perak tudo bga su asikaso pigcash me,Positive,Labeled,
8cubic na sanyo na ref and 14 inches na sanyo man black and white pigaberik ang chanel hangaang ngana parakupras man giraray..,Neutral,Labeled,
rock n roll sana pirmi.b,Positive,Labeled,
labot ko kanimo... parakpatakan!,Negative,Labeled,
"baad igwa pahagad man tabi ako idol,",Positive,Labeled,
au p aq sn ngana pigingatan ko mana ko s mga magurang ko,Positive,Labeled,
aro kiton ang namo kadto.siton baao..,Positive,Labeled,
nipa house pero mamuya presko.da problema sa tubig kc burabod.man.,Positive,Labeled,
sabaw kusido na may sibubog na labason so byo nagakurit sa alunan ang alsom,Positive,Labeled,
". amo baga.imbes na sinda ang mangaturog,ika ang mangaturog.",Negative,Labeled,
ay wara madaog san ato kanamasan,Negative,Labeled,
20 pesos na man ang aro tiklad ssamo.pero mahibog 2k per hundred,Positive,Labeled,
amo ing siram san,Positive,Labeled,
igdi ang presyo ki kopra 24.80 tapos nung huwebes naging 25 ang kilo jackpot na kuta ta makababakal na ki karne,Positive,Labeled,
tyempo lang ah manay kasuhapon eyu an panira mi sagkud ngunyan luto ko yan,Neutral,Labeled,
.matua pa saku ang gamit mi kaiyan kato..,Neutral,Labeled,
daing kalawang pero itom na tz makapal ang lata..,Positive,Labeled,
amo yan dawa sadit sana baloy basta buo ana pamilia mo malang ogma pirmi na ayahay na kitona baloy,Positive,Labeled,
naalala ko kan naka order ako nin gulay... masiramon paghilingon ang pakaguta yun palan siling green...,Positive,Labeled,
"masiram man talaga, sa inot lang ang harang, paghaloy sanay na ang dila",Positive,Labeled,
inaykong siram....,Positive,Labeled,
ano inalsuman tapos maylada siram,Positive,Labeled,
ay presko bga mag karigos dyn,Positive,Labeled,
0 uzo mn kaidto surublian nin bado igwa ing maisulot sa sarong okasyon...relate n maray,Neutral,Labeled,
"ang problema ngani ta so nag hahalat gutom na, anong gibuhon ta, iba na ngunyan",Negative,Labeled,
kung sainsain na gilid ma kakan.,Neutral,Labeled,
cram sana garo kmn sana nag kaon k pinakro oo,Positive,Labeled,
"relate ako dyan kan aki pa kami,an sako na laogan kaidto kan lukad idtong dakola na",Neutral,Labeled,
brown an kulay iyo an pigtuturogan namon parong pang lukad.,Neutral,Labeled,
muya kong bangot kaan ay tinapa. kung dai man dawa piniritong galunggong.,Positive,Labeled,
tapos may lada yos na.,Positive,Labeled,
"ginulat mi subanggi langka' may bangot sardinas puerte po bga so karaonan,",Positive,Labeled,
nagibo man arog kaan so tugang ko last week ng nsa pinas ako.,Neutral,Labeled,
"taano po dai mo ipinag iba so binutong,ibus,sagkod so pansit bato namay dinuguan..",Neutral,Labeled,
labi na kun maharang harang...ay inay !,Neutral,Labeled,
wara na ako nababakal kaiyan.,Negative,Labeled,
"arog man kaiyan an kusina mi kaitong saraday pa kami,simple pero malinig",Positive,Labeled,
"an tubig mi hali sa bubon, pero dae kami nagkakahelang maski dae pig pakuluan.",Positive,Labeled,
gasera lang ilaw pero nakatapos man kan pag adal.,Positive,Labeled,
"nakaka missed an dinakulaan kong buhay an iba muya man itong dutdutan mantika kan orig na may asin, masiramon daa .",Positive,Labeled,
maseram kan,Positive,Labeled,
siram po sada lalo na pag may chocolate na cacao,Positive,Labeled,
"amo man tabi, masiram yan, pirme kmi nagluluto ng sinantol",Positive,Labeled,
maray ngane an butangan mong plato moderno na kme kaidto kawayan ang kaagan neng plato baso.,Neutral,Labeled,
pagnakahiling ako nin arog kaan na harong naroromdoman ko kan sadit pa ako kumpleto pa so mga miembro kan samong pamilya,Neutral,Labeled,
buruhay pa si mga magurang ko asin so ibang mga tugang ko,Neutral,Labeled,
sobrang ogma talaga,Positive,Labeled,
problema sa pagbuhay sagana sa mga prutas pagsira sa doma,Positive,Labeled,
pero ngunian dai ka na makakaon nin doma asin prutas kun dai ka nin sanggatos pesos,Negative,Labeled,
kun dai ka nin pambakal magliwoy ka na sana sa sobrang pagkasablok,Negative,Labeled,
kun magtanom ka man ngunian kun dai ka nagbugtak ni abono dai na nagtatalubo an tinanom mo!,Negative,Labeled,
arug kayan an buhay niamo kan mga aki pa kami.,Positive,Labeled,
"bagu mag kopta para maka pag sine sa legaspi city, makaun ki masiran na pansit sa intsik sa polangui.",Positive,Labeled,
relate po ako kaan byo nagkakaragat k sugod or tabobowan ta kong nararapas kn puro kong kahoy,Neutral,Labeled,
lu baga kami ngani ng sagrap s maawot makua k gulayun buda kahoy h,Positive,Labeled,
maski harayuon na kabubudlan makaabot gayod maka bayli lang,Negative,Labeled,
kontkdo porma kuntudo hambog kuntudo yabang ito plan mga hinaragadan mn sana hahaha,Negative,Labeled,
me too.. tataw man ako nikan magsurat haha,Positive,Labeled,
natong bangutan ki danggit tas laagan diit na lada,Neutral,Labeled,
ay baa nang seram,Positive,Labeled,
batid man ako magtiklad ta si lola ko paratiklad.mahibog pa an tiklad ninda kaidto asin barato pa...,Neutral,Labeled,
kawasa ing tugas nikan payu mo...,Negative,Labeled,
nauko mo na kn hanap mo,Negative,Labeled,
naga balon ki basod sa bulsa in case igwa iriwalan safety may pang wisik sa mata.,Negative,Labeled,
dakul kaan pg kakauran,Negative,Labeled,
so ina q mahiguson kaan mangua,Positive,Labeled,
iti ang miss ko na luto. siram sana,Positive,Labeled,
ay tlg arug kaan tig ggibu ko nuong mga panahon pru mga bata ngaun ang aarti,Negative,Labeled,
an pakurugus kugus ngani an parte na exsaherado an mga sulteo lalo na tugtug ang sweet music aw badaw an mga kabig baga sa kadaragahan pwerte .,Positive,Labeled,
suskopo! dawa malabuyun masugsug kami sa kalabuyan makabayle lang may darang mga onlong kada saru ta pag palsok kan saru c saru nmn masolo,Neutral,Labeled,
tandayag kang aki ka ..sa buray ni ina u,Negative,Labeled,
gari nanggad kamo c ama nindo para bultoks,Negative,Labeled,
kasta mo rapadohon ko an saimong alintak.,Negative,Labeled,
"dawa, tubig n sana ang inumon abang nagom na kan kakan sa merindalan nyato kayan pirmi na,",Neutral,Labeled,
"pan legaspi ing sapat na idol,lalo na kung may pansit bato pa panalo na ako",Positive,Labeled,
iyo bga tiga mga aki ko ngani kan sarasit pa boda nay kabanga kilo spag na liluto ko,Positive,Labeled,
pag una ko man kaya igdi na yan sa bulakan sa harung mo mabakal talaga ko kaan,Positive,Labeled,
masiram an manay,Positive,Labeled,
pwerte paka atado san linubak,Positive,Labeled,
garo ka buto,Negative,Labeled,
parakito ka sa gadan,Negative,Labeled,
raburab mo man.,Negative,Labeled,
danas q an.eyung gayo!,Negative,Labeled,
simpleng buhay dawa pirme sanang gulay ginunawan,Positive,Labeled,
ginaga na ugbos natong o pako pwerte na kakan.,Positive,Labeled,
pagka aga tinutong na bagas o kaya,Neutral,Labeled,
ginaga na lakad bulan ayos naman baga sabayan pa ning sinapna na batag o kya,Neutral,Labeled,
kamote pwerteng maray!,Positive,Labeled,
arog kaiyan so mga lolo at lola ko naabutan ko pa nagtatangal ako ng lucad ta pang gatong me so binongan,Neutral,Labeled,
"pag bago ang tsenilas dae mo pag timakan baka maatian, bitbiton mo sana para yanim makulog?",Negative,Labeled,
utroha pa..,Negative,Labeled,
"diit na mantika, asin min lada siramon naan min igwa coffee mainiton,",Positive,Labeled,
"ayy talaga naman dae kana makakan pang bang gi,",Neutral,Labeled,
"wow! pinangat c manay abing ko masiramon mg luto kaiyan,",Positive,Labeled,
ta pirinuhon an pgtuktuk kan kinudkud na niyog.,Positive,Labeled,
"masiram yan ,dyan sa may tulay kang himaao bago mag abot ni ocampo.",Positive,Labeled,
pwede ko tabi mailing muna a kwarto?,Neutral,Labeled,
agko pa tabi kamo mas silinsyo pa kadi?,Neutral,Labeled,
mas dakul,Positive,Labeled,
mas malinig,Positive,Labeled,
mas barato,Positive,Labeled,
ngamin po,Neutral,Labeled,
masiramon gari maliputon ang tubig. pasupport man po mga manay asin manoy kan sakuyang page. pa follow man po. salamat nin marhay,Positive,Labeled,
"mas mkunswelo kun an pig aagihan may sementeryo, lintian na paralapag sa tinampo.",Negative,Labeled,
pero kan kapagalan man hahaaa,Negative,Labeled,
pag ako nag uuli c mama eu pirme padara sa arong ta pamawan ko daa,Positive,Labeled,
kaseram sada madaghanon ang kaon sada taga bicol kami,Positive,Labeled,
abu ko k pinaalang abo kman k sariwa.muyako pinaluyos lang sa may agunan k mga 3 aldaw.,Negative,Labeled,
"ssabihan ka pa,hala gsto mo onggoy mag hinguto saimo?",Negative,Labeled,
