cleaned_comment,Label
kesa ka magparatyaga sa lupal!!,neutral
nangisnit na! dri lugod napaturog kin tultol. a maray kiton..ibaba ninyo a rate sa,negative
kuryente. kami baga ding mga lugi. cge parong..tapos alangkaw man sana a,negative
lang uban nag abot ko kuryente... napirot ako sa kakapaypay ta nag angsa na tabi,negative
mga arug kya kan dri mkatitios ng tkot na to lalawgon,negative
haloy sanang dae nadadakop an hayop na an kakabwisit,negative
naku nonoy liliit n mundo mo ung libog mo n panandalian pagdudusahan mo yan sa,negative
kulungan lalo na my patong kna sa ulo...baka pati pamilya mo isoplong kna alang alang,negative
sa 50k sa hirap ng buhay... . . sana mahuli kna at makulong ng habangbuhay,negative
dapat kayan ibalad sa aldaw in apat na oras min mayong sulot na bado,negative
para man adi unuuran uran pa man sana imbes makapag charge ku mga dapat pa man,negative
icharge di na ta uda na kuryente tulos..sapon nagrraramrag misok misok na dakul na,negative
beses! minraot nnman kamo sa appliances,negative
aji nayko mas maray na po adto kaysa man bagana christmas light pag uuban uban mapundo pala mag tunga.,negative
"dapat amay alas 500 am, mag sabe na bukong kin ari so mga nkaloog na so mga",negative
eskwela saka sana mig anonsyo. ka mga eyan na opisyales adi.,negative
dawa mauran pala pag abot skwelahan uda man palan klase,negative
kadakol kan di tatao na a pedestrian lane para an sa pedestrian kaya dapat ngani nag,negative
dennis bismonte vibandor grabe po tlaga mga motorista po.subago ngani nong,negative
sadi arani q bnhs jung nakikisingit so motor.untang sinabit sadi auto maray sana,negative
dmana gasgas.pero biyo gad po adto nakatakot na baka nakagasgas sya.hinarorot,negative
"sa nabua po arog man kan,bina batloy ako diritso sana so kotse,kin diri ako inatras",negative
"ospetal dagos ko,sadi baguio arayo pa sa pedestrian lane ana mga awto mismo mig pundo na sira,agko desiplina gy",negative
mga kaarakan! amoton so mga igen na mga bata sana nasa utak. di iniisip kin pauno,negative
tumabang sa mga kag igen.. kin tin ninir sana sadto mga baloy nira nanlimpya,negative
nanipig ko mga lakdo nira.. isus maryusep tsk!,negative
glaiza garcia priolo ata amu grabeng mga pasali dere nira inisip a ginibo nira amu,negative
unang basolon a kag igen nira..a maray kan tawan sa leksyon rakpon tapos,negative
palimpyawon sa syodad mga perang bulan nganing mgaraya an...,negative
lea bonador tama.. dpat tawan mga leksyon.. pag una mga kaya na mga sadiri ..,negative
ai sinabi mupa glai ata mga tudo a porma mga makirambol man sana,negative
palan..buko raw a dahilan kan kaya nag aarog sira kan baka boy friend a pinag rarabungan nira vy,negative
mga kababayiyan na iba sana talaga katakutan. ta kin maka piansa paluwason otro mag pabakal kayang da katakutan itong drugs,negative
masakit mauda iton prob lalo if mga kababayian kaiba sa raket ta ding gayo pag,negative
"baao, pisari na kita? our senior citizens, church groups, womens groups, etc. uno",neutral
basang po kita?,neutral
mga tricycle driver kaya huna mo batasbatasun pirmi sa dalan. ma liko muna yan bago,negative
mag garamit signal light oh maghiling sidemirror,neutral
amo di sugab e...grabe kaya alnas ta mauran...sus marsep...,negative
ok man sana advokasiya kaso dapat su mga manufacturers a banatan nira. pag uda,positive
nilo fornoles pag uda nagbabakal...su mga manufacturers deri man an miggibo.,neutral
"ai salamat sna totoo ponan tulos an pag dakop, bako lang na sabi sabi ta ako asar na",positive
"maray sa mga motor na sobrang ribok kan muffler, kdakol igdi sa nabua mga sit dy dy",positive
grabing kauragan..! pag huhuna gad kading mga tawong adi player sinda sa ml.,negative
"iba n tlg mga ka bataan nguwan,, rebok na perme ah anap...",negative
grabe mga pasali,negative
so diman kaninyo na ka uuno pinag tripan nyo ag pig punite pa mga dulag man nga,negative
"kmo maurag sana mn kmo ta grupo,",negative
dapat diyan sa mga aki na yan ralatobon,negative
ugwa p baga subago pag agi q san roque binadil din,negative
puro bga bikol ay dyos ko,neutral
condolence po sa bilog na pamilya ni uncle rick q,positive
madali na lang manggaradan,negative
garo lang bayong ang buhay kan tao,negative
abaana kayang iinit... kalma lang daw kamo asin arayusa munang,negative
ay ano na? uno po a action kadi ka mga kapulisan ag bray opisyal...? mag tarabang na.,negative
mig ulat pa kamo masundan ulit?,neutral
"nkakatakot n po bga,sana mga kapulisan maging alerto mna po,sana dkol n mga",negative
"cctv ta dkulang tbang po iyan pra matunton mga nawawara,",positive
uno program na maging pro active ang gabos...pa igtingin ang kampanya laban,neutral
sa masasamang loob. wag ing retro active...hindi ung kung kuno dana saka ing. di,negative
ta naman mabawi su buway ka tawo...una una aramon kung ano mga dahilan kang,negative
mga nangungua na yan? ano ba nagtutulak sa kanila bat nila ginagawa niyan?,neutral
nhadian cerillolayosa unta ta kadakol na baga kiton na nauuda?,negative
4 mga pamangkin ko magiingat kamo pirmi. d magkaralapotlapot kin uda kaiba.,positive
"rona rona casero amo di sinasabi ko kanimo,, kya sobrang worried ako pag lubsok",negative
na sa luwas paika,neutral
"ambog yan kan,kon pinaunrahan tiga yn,baad xa mag kaayat bawow na kinodkod",negative
"bka amuyan su naglunad sa jeep galin baao paiyan pili, ngparapangapulas legs ko mga",neutral
"dario palencia buita buko po.,iba man po adto .",negative
dario palencia buita taga san vicente man po adto,neutral
ha ha ha.. ono raw pwede aplayan ka rsc ngowan? nakatapos gayod an sa bssc 0,neutral
"eli saldo, amo man ngani an nasa isip ko kin sari ako mig apply. nagpara dakol",neutral
"sana pati adi rsc. ku unang aldow, gagatikot lang kami. nguwan dakol na ka",neutral
condolence po sa family nirapo ko pading pig rerevive pero dana talaga. sige ko,positive
pangadye na sana agko pulso pa ag mabuway kaso agko na tama sa payo ag sige rugo. su urong.,negative
rest in peace pay melvin redondo a. condolence sa family.,positive
condolence po sa family. sana magkailaw n jan along national highway from baao to,positive
iriga and nabua diversion. nkktakot p magbyahe pag gabi madilim p,negative
"nalabusan ko pa adi sugabe na tinatawan sa first aid, saka inilunad sa ambulansiya. irak",neutral
man ni manoy atang x'mas nagpaisi na sadi kinaban. condolence po sa pamilya.,positive
"wv diri baga kaya mga magtrabaho sa marangal nganing diri magparapanaban,",negative
magparapangholdup. nakadadaya pa sa mga tawong nagaanap buway sa tama.,negative
condolences po to the family. a,positive
karen frongoso irak man. magmaan kita ngamin.,positive
lang erak nanahimik naghahanap buhay sa marangal inarog sana kan.. rest in peace po,negative
at condolence po sa pamilya. praying for his justice. sana man makonsyenya a mga,positive
tawong naggigibo kadi.. love you all. peace lang sana,positive
magtrabho man ta nganing amo ..bukong mag para panggapasil sana,negative
uda na talaga a ibang tawo ngowan! uda na mga maray na kaisipan! pwede man,negative
magtrabaho sa maayos nganing makuku a gusto ta mangpapasil sana! ming guraan,negative
makuku sana kagustohan! mga uda konsensya!,negative
nagray nang pagturutakbuon ka kaibugan ka lawgon mo doy...,negative
manaog agapito teodoro grabe di gurob gurob ay hahaha...,positive
amoton gusto mo madaling kumita bagsak mo rehas na bakal magpapasko ka jan,negative
dna kmo mag para ngalas kan.inosenti ing ang nagtataka.mga mayayaman ngani mas,negative
malala pa a ginigibo kan.,negative
ata nganing lapurisima na maagaw pa sa baao.,neutral
masakit kaya mag identity theft tapos aakuon pa ka baao diman po tabi an pwede,negative
nkabutang na ngani lapsi,neutral
nabash lugod c manaymgbasa nmn sana kaya sala pa.,negative
proud to be taga lapurisima. 6,positive
uno talaga matood..taga la purisima o taga inapatan..kasupog man ka kapwa niya taga,negative
merry christmas na sana kanimo hahaha,positive
atang pa pasko ko magtios ika mag pasko ko sa kulongan,negative
jumel sales orcales kaya gaud naka isip sa arog kan ta kin mig pasko na uda,neutral
basang nalaoman. irak man logod dapat brother dina ika nag gibo sa arog kan.,negative
lalabos sanaman a kapag tiosan,neutral
jumel sales orcales isay man an jumel,neutral
d yan taga la purisima d ko ngani bisto buko an n taga sd lapsi pagraraot sna d barangay namo,negative
kaugakan m dilaan m. bog kan nagpatangran n sna dawa para sup2 sa tulang sa cacao,negative
agoyy dili kana mapasko kaupod pamilya mo kaluoy mo man mapinit man pati ngiyan,negative
na desyembre wara ka kayakap kundi rehas lang boy,negative
sring parti po an ctun rinconada na tubigan n ctun tinampo nman...,neutral
salve llorin baylon bandales sa baao po,neutral
ang dami na pong na apektuhan na.palay...ako nasa booting stage na......oh lord please,negative
uda na improvement tun na baao sa baha gaikut na uran baha uno na...,negative
maray n english a barita para matuod mn a dila magbsa sa english so maluya sa english,positive
erak mn pagaling k at yung suspek sna mahuli agd pra maghimas n sya sa,negative
rehas pra hd n mka pwerwisyo sa ibng tao,negative
ne jayson relatores ana damulag ngani naka kaintide sa english tawo pa kaya,neutral
kadakol rklamo na english maray ngani iton ta naii,positive
man d tatao agko sna masabi,neutral
iyan ninyo barita sagin sana,neutral
marilou lanuzo foliente matuod man baga ata pasada rinconada iton bareta,neutral
english..paunu man su d tatao???uyam baga,negative
maray qng manila bulletin pd pa mg english..labi nang...,negative
marilou lanuzo foliente bukong big deal kin unong languagedialect a bareta a,neutral
"importante a content. basta isan a who?, where?,when?, dawa da pa why?",neutral
dakulong bagay na yan ..,neutral
unta ngpquuno na raw iton siton nabua..siton na palan nagbibirik birik iton mga badilan,negative
na criminal.amak nag momotor sn apagbadilon na...,negative
"so mga politikong grabe ka mga butigon diri inaaresto, para ing palan iton sa mga",negative
"wow, justice! aber, tangad raw po tabi sadto madir ni bosing, ipabayad na parehong",negative
buklat a mata ni lady justice! kasisipig kamo ai!,negative
mga raya pa kamo mgangag gibu ngani kamo sa toltol dmagparapang lamang sa,negative
kapwa. good luck na sana kaninyo mag agom.,positive
isay raw di,neutral
amo yan mag agom nagdadamayan,positive
salamat lord sabi na a mga manloloko agku man dyaday tamang oras ta c,positive
ama d natuturog...sana dagos dagos na a justice a a a.,positive
kalat mn po ah mga arog kn na gibo2...,negative
salve llorin baylon bandales ata man bumabakal man kintana ako sa badil,neutral
narakop naman palan,positive
jn pa sa la midalya marami,neutral
"qng ebeninta or epinanao an,,maray pa",neutral
sadi ngni baao paingurag iton na nagalusangig na ka tambutso namasadpasad,neutral
na..tbaad man mga makaiba yan cton nguwan na pasko..haha,positive
ya iba kayang mga sasakyan diri mga nag miminor nya aram man nira na agko,negative
pedestrian lane na arani sa atubangan ka iskwelan baga na lugod mga di nag take sa,negative
bcc spotted usto po yan. kaming mga studyante na lugod nag aadjust san,neutral
pedestrian lane ta a mga driver ka motorista lang espeed mag padalagan dawa isi,negative
man nindang school zone yan,neutral
"bcc spotted hi, correction lang po hindi po nangyari sa pedestrian lane infront of",neutral
the school. be careful po before maglabas ng informations online.,neutral
bcc spotted naririsa lugod na nag fixer sana.,neutral
hay jusko dawa onong ibutang na warning cton hiway iyan sa dre mn bsang iintindiyon,negative
ka iba na driver kadalasan pati a mga uv express bgana perming emergency a,negative
padalagan bangan a mga pasahero mn uda mn bsang ka relaxan,negative
hirak man..iringat poh kamo sa pagbalyo sa hi way..,positive
mga driver slow down man tabi pag aram nindo na may skwelahan maski mayo barikada ta hirak man kang mga studyante na may pangarap sa buhay..,negative
sadi po triple p baga na so baloy tig duduyan sa luway luway bata bados so orig ko hipag ko mig ugbon sa 10,neutral
"ingat po taung lahat ,,.",positive
"diri ko basang namati ay laka mangnong mala ko na kah manhid kidding aside, iringat po kita pirmi a",positive
"nagirumduman q lugod dati na police at pdea man sana nagbaradilan..hahaha,.maski",neutral
isay presidente ilaag dyan d na mawawara yan dahil dakulang kwarta yan..maray kaiyan,neutral
isalang sa gilingan ning karne nang mapakinabangan kan mga buwaya sa zoo.,neutral
alanmae vios esralubas simple yan lagyan ng cyanide ang shabu atilagay sa merkado isang bean lang wpanng tatankilik jan,neutral
dapa lang gayud pag babago ka issa palang gayud,negative
centrong iriga kadakol kito sistemador ngata ta di nadadali??? dana kamu ibang mabirikan ito mga dana,negative
"lapota ton kabaong ,ya congrats ko nggana",positive
siguro christmas party ng funeraria. kaya ganyan pa raffle. pero nagtakot takot na.,positive
diri aq kiton kin amo iton premyo makukuko.tama iton q nag iingak ingak na cge pa,negative
gibo sa kasalan.nagpuon na countdown dsang makaisip mag ayat tawad sa dyos ka gibong sala.,negative
ini ang maurag na paraffle dkulang tbang ini da may nag hihingagdan na kpamilya he2,positive
an ngaran kan sa palayaw bitong so kaparataban bukod kan manyakis pa igen an ni tekla sa zone 5,negative
maray kiton doi putolong a lusi,negative
punta kau sa head quarters ng pulis tapos tanong nio po doon kung sino iyong rapis po,neutral
para hnd na puro comment at manghula po,neutral
pakita mokha para makilala,neutral
mamba filio ka balwarti mu idol ngraynang pugotan sa junjun ngani madala mga arog kan,negative
maraya pa ika dapat sana yan knimo.,negative
csay iton kapara supog na ka baranggay iton,negative
hayaan na kung uda ngaran total na rakop naman udana mabiktima pa malupa iya sa kulungan.,negative
i say raw adi magtios man ika siton ....pgbayaran mo kasalan mo ...,negative
erak man a pamilya mo dong,positive
sayang kang mga aldaw na dapat ma ogmakapa kuta sa luwas kaibahan ang pamilya,negative
mo hays nag trabaho kana lang kuta marangal ...tzk,negative
gatas ni amay a unang nagtuturo kana utang na boot kanato,neutral
"A susong an a nagbuway na sabi ka mga tambay, pigkukulambitayan ni apay kun nag-uulod sira ni amay.",neutral
pwede man naaggad na isipon na malang kusog kadimga susp di ta sadi maggalin a issugpon ka buway,neutral
Unu namit ka gatas ka tawo,neutral
igin sanang di nakakangabil a makasabi,neutral
"nagdadakulo kitang ngamin gustotang isangal, paloog kanato",neutral
Pigaanap ta gayod a namit ku gatas sagkod na makagustos kita sa burak na santan na pigpunan tang supsupon.,neutral
"matam'is su nagluwas sadto burak, nagsalak sadto kagagaitkut tang liwuy",negative
Panawon adtong inisip tang mas maray na naging alibangbang na sana kita o kaya su manunulud na ligwan,negative
"kisa naging tawo, kisa nagin kita.",negative
"Adtung burak man adto a nagpatubod ko sadiri ta. na ku kita mapadapla, ag nakagat a ngabil, pigsupsop ta na sana su saditing rugo, di kita nagbura ta baka marungog ni amay lamasa pa abot ta",neutral
"kaya sata ku kangayamun ta, na nakabayad ko kanatung pagkadapla",neutral
"matam'is a rugo, namit gatas, namit burak santan",neutral
"Tabagwang saka pisipis. Duwa sa pinaka paborito kan mga Bikolano— simple, lokal, asin masiram",positive
od panggaragasto nguwan na mig pista sa kalag.,neutral
tlaga ing ha??mg eyan rw aq sahan icc kin matuod yn,negative
pati man po sadi iriga mainit man... tnx god,negative
aq man last sunday nag withdraw aq bdo agko egen nag titinda sa basahan at agko,negative
usad na buko pa laka gurafig na babaye sdto likod q sinusuko aq kadto egen pababa sa,negative
hagdan na pinipirit bakalon so basahan niya buti ng aware aq pugol2 q so bag q sabay,neutral
liksi q agi q maray ngane kaiba q so eldest son q need ta maging aware at dpat aferto,positive
lalo pag in public dakol nananda sa mga galin sa banko,neutral
amo man iton puro na sana mga patayan ana nangyayari sade pinas esus kita baga na,negative
sna naka badil sa bayong.,negative
thank you agko napo kuryente.,positive
hays naku ata graduation man ku ibang school dina nkisama si basureco,negative
lowest na cp ko dina ko maka rg nganod hahaha,negative
daman sadi kanamo,negative
welcome bicol light,positive
atah balyuwan nayton.,negative
amo tiga amo rakupon so kagsaderi ska ipisasara snmnbbaga yan onoman ta pigrakop,negative
dmn kan pga ram so ngbulang tapos agkopa nhpra ngesi,negative
irak mn ai,negative
angie a andalis di na sana tinao kanako,neutral
marjorie mabunga . ata nag irak n po teh . bsta sna binayaan uda konsensya so,negative
kag igen.kin pina ampon bka naging maray p so buhay ko igen,neutral
angie a andalis kin tinao na sana knqg,neutral
herak man kang baby..pero mas nakakaherak ang ina..dae ta po aram ang,negative
pinagdadaanan kang ina kaya garo ilinaag na lang jan in,neutral
"mapiste boko jn nag agi, sala na naman c ulat ninyo sadto likod ki may ising",negative
gureysu arado angelica bigyan ebii rin ?unsa katinuod ni?ugma atong way duty or,neutral
il? y yk naay duty ugma as per sir rd..saturday ta wala. offset ra,neutral
magiba kamo sa diri sadto phase out pa man a dagos ninyo... kaso a problema,neutral
pinabayaan ninyo so mga toda ko manila para magrally para kaninyo... selfish na maray,negative
pasada rinconada kumusta mga bossing?,neutral
"man 1 ok man, turutambay lang po, agko sana inoolat.",neutral
man 2 paiyan na kuno?,neutral
"woman 1 amo, isi man kadto sadi.",neutral
man 1 sana diring gayo malawdan.,neutral
normal. agko mingana agko madadaog,neutral
pag uban uban kiton purotokan na,neutral
fiongchesk pontillas i handa n so tanglad...,neutral
migueleo n villamer dalidali!! tayton na,neutral
narumroman ko su naulog sdto coprahan,neutral
mga napura!!,neutral
ang mapangirit lang duman so lubot tusok whahahahaha,positive
analyn nacario orootro ko pati si natusok ang lubot wagahahaga,positive
ibutang ngani ninyo kin sari ah location. nganing mas detalyado,neutral
kompleto ka man mag barita.ano.,neutral
lintian bka san c paderes ko ata bulang p more,neutral
urulaan kan lugar kung sain ngyari?,neutral
ruel baclao bodino sain kadi?,neutral
uno man raw kaya ta diri pa ngaranan kin saring bulangan!! an mana! ,negative
pinai kami na para bulang mo pa,negative
pamilyar adi kanako.,neutral
ka mataban mo man ay,negative
lovelia rivera calbog sadto di babaklan ta sa mga ingredients sa cake..haha,positive
maorag na egin haha,positive
rimate ka nguwan pagsabot mo uda kamera,negative
maray man diri na migkarapipindot kulog kaya sa kamulmog,negative
an paglaom gaud kayan n digong presidente pa cya guiraray,neutral
na raw amo mn yan tinaban ku mga battery ka truck namo?..uno raw itsura kahan baad,neutral
same ku nasa footage sa cctv sadi..,neutral
emor ivony immention ko paling sana ika te.nka comment n plan ka... same,positive
"thoughts kita,kaya sana agko iluwas na pic para mabisto",positive
ma teresa alferez amo ta na koy kinding bawal pa yan unless proven...,neutral
emor ivony amo ngani te,positive
"baby, kanako na sana ka  kin abo kanimo kagigin mo, kanako na sana ka.",positive
"taga inapatan gad adto nakakuko,,ay naibalik nadto cgurado..",neutral
sa tindahan mo dpat binigay pra kung skaling bumalik sa tindahan mababalikan diba.,neutral
joann majait peru arog kan gad su nogyari...,neutral
tibaad isulit man,neutral
siguro uban ng kasu nguwan ing narakop..,negative
libug mo deserve mo yn,negative
baad man siton nayka magraan,negative
delaan mong gos gos ika,negative
gurang nayka pay pig iinitan pa ika.dios ko...,negative
kin damulag muna sana dinali kintana baka nakalibre kag,negative
agko kami kan okasyon labi ng kapapansin ay kaya!,negative
cedric harvey bernales dagarat crudo nmn toy kaipuwan kadi. lawig pati ka brownout,neutral
tauno na naman.,neutral
pampa laki ing kayo nang bayarin,negative
katenaerda olivabagacina morafia haha advance na yan mag memo an nnmn dimo,positive
"mariparo ,  maugay nnmn ika k casureco kan",positive
junjun inanap ko ika sa mga nag tatagbang,neutral
uno man ta pig rakop mga tawo isi kan legal ta sabungan.tubuson yn kna kagsadire kna,neutral
sa nagpa event k2n dpat klarado mn basang irak man lugod kdi mga classmates ta,negative
agko na nag ffun run agko na nag aairborn kuno na mabarian sa spinal,negative
amo po an su mga para kukung igin na naka puting van... uda napo sinda makukung,negative
mga igin ta baka makasuhan pa kin child abuse   kaya kwarta na sana anap,negative
ninda.ingat po kita ngamin!,positive
maray kan agko magbantay na pulis siton bdo,neutral
mgtios payka baod dina ika makalowas c ton,negative
sd pati baga sadi part ka nabua nadamay na uda net,negative
buko bagayka boy mag banat man kito mga buto buto mo tanganing maicyan mo.,negative
"buway,,magparapanandaan sanayka ka mga nagiigot makaturak",negative
lang ray babadilon na dimunyoy ton!!!,negative
marami ngaun magnanakaw kasi mga adictmga yan.,negative
jocelyn beltranyu mga tamad yan,negative
ayaw magbanat ng buto.,negative
sadto adi ki morallo..irak man kintana kso diri po an tama manoy na pig gibo mo,negative
nag atake na naman si diko,negative
sadto d k morallo..   pirmi keang dakol a nagbabakal kea dna namamangno..ata,negative
nangurasa na cton..cge mu pa taban.. 4,negative
urag ay paglaom uda cctv,negative
maray kton putulan sa kamot igapos sa centro.,negative
magtraho dri magpara asa sa tatabanon,negative
nguwan apulason moton rihas mauga,negative
"ay ka kiton,uda na kaya gayud pang iskor kaya naisipan ng manaban",negative
uda gad pang rabrab!ka hovin pa buko bagang magtrabahokilala kit,negative
joann s. canape csay yan madam jo,neutral
raul awo britanico taga sadi sana madam!.,neutral
bae man po ama....iparayo mo na sana man ata grabe na ngane an pagtios babagyuhon,negative
sana all aq d nkaka turog ta mala g ribok kan mga ayam,negative
papasa na sana link,neutral
omg napirot ako kakaulat haha,negative
matindi baka agko kalag na paiyan minao sa centavo,neutral
hustisya man tabi para sa katra,negative
ngkiluhan kan saiyang kalag.,neutral
rest in peace po pay mariog   condolence po may pepen at sa mga pinsan ko,positive
saklap pag gnito ikinamatay ng mahal mo sa buhay..rip,negative
buko ading taga rinconada ta english ading barita..,neutral
manay love lee isi mo yan?,neutral
ika sana po nag sabi kan nz balyowan na d mag gasira sana po ika dka mag ulat ka power kadi casu,neutral
"thanks god , agko na po kuryente sdi balatan, thanks casureco 3 ngcp a.",positive
"nayko gusto sa kasiramn alagad abo sa kasakitan blessing tabe iton, kin abo kamo.",positive
tawan na xna ninyo kanako,neutral
"mga naka mask pa rin kaya diri oman mabisto, dapat ipagbawal na rin ang nakaface",neutral
mask ta puede ng pumasok sa mga supermarket na oda face mask,neutral
dyan nadukutan ang mama ko sa nabua ng higit 29k.sobrang laki din nag nawala sa,negative
mama ko galing yun sa paluwagan kaya tuloy nagka utang utang sya.ng dahil sa nga modos nayan.,negative
kng sino pa yung ang lalaki ng mga katawan yun pa yung ayaw magtrabaho ng tama.,negative
gsto nang perang pinaghirapan ng iba pero mga takot magbanat ng sariling buto nila.,negative
panaaktuhan dapat pilayon tanganing diri na makabiktima ta pagnakaluwas an sa,negative
kulungan mig utro man sana yan!,negative
tanan ninyong mga binwit sa paligid k baloy ninyo marig ma kawil yan.,negative
talamak na talaga mga parataban.,negative
maray pa diri na sana mag expect,positive
"ma soledad ensano grabe palan uran siton mam permi, sadi wiz.",neutral
"sabi ni pareng mike mainit na, hehehe",neutral
sadi man lugod nanginit na h,neutral
amo po adi so nagpapabakal kanakong cp sabi nabakal ninda 16k tapos benta ninda 6k,neutral
kaya raw duda ako makukulit pati kaya diri ko pinansin,negative
dapat kiton putulan sa kamot nagbabagsik na kaugakon mag anap buway n legal,negative
tama man an na narakop iton. iluog naton sa hawla ngani dina makapang perwisyu sa iba.,positive
buti nga sa inyo bakit dyan pa kayo sa nabua,positive
dakol kan sadi nabua.maray ta narakop sana so iba marakop pa.,positive
"buko ngamin na voyadores debuto,a iba pasikat,pasaway sana during ka traslacion.",negative
rainer joselito ..pag hona ko po lugod sa iya ay debote na voyadores.,neutral
diman daw mga naka inom aan?,neutral
maka dagit man uni .kahugakan bagang tuda,negative
mga dayo yan ..,neutral
"hi po, magtatanong lang ano po ibig sabihin nito garo man mga korasmag.",neutral
may nagcomment po kasing taga camarines sur ata pero di ko maintindihan po.,neutral
ay sus kita! target kaya mga senior citizens ta maluya luya na.,negative
ghie hosana raymond hosana mag ingat kamo pag mag iiyan sa na nabua.dakol,positive
dapat po marakop a mga mandurokot nayan.lalakas kito loob ngduduag ng tawo d,neutral
mga ngtatrabahao s legal sana.,neutral
"sana po marakop na,para dina makabiktima sa iba,ingat po kita ngamin",positive
baka po pwedeng ipa.enlarge itun mga lalawgun kitun mga member sa ipit gang,neutral
nganing marakop tulos pag mabayad..,neutral
mga ugakon buko bagang mgtrabawo.,negative
"dapat kan toltogon a bongaw,nganing magusang,",negative
"su burpday palan,kandila sana a sulo",neutral
buko naman raw kah 4,neutral
atang naka day off man. giyapon man lugod uda kuryente.,negative
in matawo nyaan sa pongol,neutral
ka normal kitun nguwan..,neutral
a sarang gatos sna man pati,neutral
bka a pagluwas ka sangribo udma makaiba pa su sample ballot,neutral
adtong nabayad q darwang namamayongko kaiba so ngaran nira,neutral
uno na tabi??????,neutral
ay paki dali dali man tah ng angsa na baga,negative
subago pa nag uban na!,negative
pkidali dli mn tabi ta lowbt n cp ned ng ilaw dn..salmt,negative
anak pala yan nong nakuha ko kaso diko naipakita,neutral
yee wonder si samo kaan si lolo kaan sir nakuha din,neutral
"yee wonder luya kuntana ng viral man ka,nabarita pa sa pasada rinconada",neutral
kadakol kiton sade chile napag rarakop namo,neutral
"mary ta isi mo kya balyowan na kmo ta bagana kmo xmas light,,,",negative
2 hours na po baka pwede ng ibalik,neutral
1000 na po wala paring kuryente,negative
palagi naman jan sa iriga wiang ilaw,negative
sanay na kami ...,positive
2 hours na baga nag brown out subagong nararamrag nasa kasagsagan sa pag turog.,neutral
diri pa dyaday nararakop mga dangab na an!dakul na tinigbak na mga nag aanapbuhay na marangal!,negative
hala sunod sunod nayan.mag trabho ng patas para umasenso.huwag ka papatay isa,negative
yan sa utos ng diyos.,neutral
irak man,negative
papasil sanang mga simpton na an...... irak man kiton nag iingua linalaban sa patas,negative
baana ko ina.. ata man nag aanap buway,negative
ata agko mga graduation ceremony di sang nag pa isi na mig brownout palan,negative
"sana ma restore na,,,",positive
. malintinan kamo hahaha singil baga ninyo iispid,negative
tarayton miling malipot uda pananggad?,negative
amo oda ngani you tube,neutral
kaya rw na,neutral
kaya pala kagabi di ako maka net racquel miraples,neutral
daog sa oras agko pa ader pes na babayadan,neutral
grabe na mga uda na takot sa dyos. mga uda kuncencya!  irak man ka mga pamilya ka biktima!,negative
dios ko magpagal man tabi kamu para makakuko aa a.,negative
10 na bga ta uda pa nanggad lampas na ngani butigon sbi up to 10am mala 5 mins na,negative
alas 10 na baga unta na,negative
brownout muna bago abiso,negative
"amu po ngani baga nasakina sobago nagbrown out,ehh puon pa ngani palan ko sabado",negative
"cge brown out taz nguwan nman,haha uda kataposan na pagbabrown out ng kuryente.",negative
maraya kamo mga ado.,negative
putulan ng kamay yan,negative
maray an kaninyo ta kadakol ninyo biniktima.,negative
sayang dipa nanlaban...,negative
dilaan ninyo ta ka mga mataban kaya ninyo ikulong na iton dawa kin uda mag reklamo.,negative
dna pag paluwason ta mataban.,negative
dapat bago sinurender lamog dire iton maraya ta uda premyo...,negative
premarital sex is a sin. abortion is a sin kin karabet pa lalong mortal sin. jusko. taga isip,negative
isip man.. mairak man kamo ka igin.... kin abo magmabros diri magkakasta!!!,negative
kung diri ngane kaya.. diri na muna magbibiska ta irak man ka uda pa pagkaisi...isus,negative
isus kta knimung babayeng ika...,neutral
salamat ta agko na.,positive
kin kuno naka timing sa thrilling show sadi yutube..,neutral
asikaso ta pag mimutol mas makaskas pa sa alas kwatro dawa uda tawo with,neutral
reconnection pa na kaibang babayaran,neutral
uda kaninyo migtao ta sa usant kosabado pa? so agko sana stub.....tinao ko kandidato.,neutral
so kanako tawan na sna sdto kanamo hahaha,neutral
baka tricycle sana man na lulunadan hi,neutral
anang mga arug kayan kan aksedenti amuyan so dri mga tattao maglangoy.. ta dawa,neutral
pa kong anang tubig ga baywang sana pag na out balance ika pwedi ka malumos..sa,neutral
libro ngani agko nalulumos sa tubig paraw na matuod,neutral
sa baresbisan po bareta ko dakul ang naaaksedinte dyan kasi bigla raw yan malalim,negative
ave lina every year po kami nauwi ng balatan at nagsswiming sa baresbisan pero,neutral
hnd po namin narinig yung kwento nayan  hnd rin po namin yan,neutral
naexperience. more ingat nalang po cguro,positive
ave lina sabihon mo deka lang maronong lumangoy kahit balyena ka,negative
baki naka punta kanaba room o dimo lang ma afford ang budget,negative
sa sta.lucia nabja po hraben a baha.uda po ngaalalay ko mgagtawid pauli sdto baloy ko,neutral
mga galin skol,neutral
nakadulag su usad... 3 iton na nag iiba...,neutral
ma shella sufias mc an nkadulag palan nkaabot na sd nabua,neutral
lot k'love ana narakop darwa sana ngani... su usad nakadulag... galin ton,neutral
sadi baao hehehe.. da naman matataban ta ipinamayad ng kautangat,neutral
ma shella sufias sakit mga tawo arog kn nguan ingat2 nlang kita,positive
"himala pasada rinconada camarines sur rinconada caption mo nguwan,bukong",positive
. lupsot palan hahaha,neutral
magamit paman sa new year so na daog.,neutral
uno raw kin abuton man basang ka grasya,neutral
